2,1.89355e-07
3,1.27143e-05
4,-3.37346e-05
5,-8.22239e-05
6,-8.89593e-05
7,-0.00014198
8,-0.000170092
9,-7.30772e-06
10,0.000271723
11,0.00117592
12,0.00269515
13,0.00443697
14,0.00642015
15,0.00842369
16,0.0104241
17,0.0124272
18,0.0144856
19,0.0166159
20,0.0187955
21,0.0209875
22,0.0231432
23,0.0252308
24,0.0272409
25,0.02919
26,0.0311012
27,0.0329887
28,0.0348686
29,0.0367354
30,0.038574
31,0.0403705
32,0.0421131
33,0.0438064
34,0.0454648
35,0.0470985
36,0.0487136
37,0.0503077
38,0.0518681
39,0.053383
40,0.0548412
41,0.0562344
42,0.057556
43,0.0587982
44,0.0599575
45,0.0610306
46,0.0620141
47,0.0629065
48,0.0637052
49,0.0644103
50,0.0650228
51,0.0655437
52,0.0659776
53,0.0663318
54,0.0666142
55,0.0668339
56,0.0670022
57,0.0671317
58,0.0672368
59,0.0673321
60,0.0674316
61,0.0675376
62,0.0676423
63,0.0677511
64,0.0678752
65,0.0680181
66,0.0681772
67,0.0683475
68,0.0685239
69,0.0687013
70,0.068876
71,0.0690446
72,0.0692121
73,0.069385
74,0.069554
75,0.0697111
76,0.0698589
77,0.0700002
78,0.0701352
79,0.070266
80,0.0703931
81,0.070515
82,0.0706342
83,0.0707519
84,0.0708651
85,0.0709753
86,0.0710851
87,0.0711941
88,0.0713036
89,0.0714115
90,0.0715129
91,0.0716097
92,0.0717074
93,0.071803
94,0.0718961
95,0.0719879
96,0.0720783
97,0.0721677
98,0.072255
99,0.072345
100,0.0724406
101,0.0725385
102,0.0726379
103,0.0727343
104,0.0728324
105,0.0729315
106,0.0730237
107,0.0731123
108,0.0732012
109,0.0732871
110,0.0733685
111,0.0734513
112,0.0735317
113,0.0736181
114,0.0737236
115,0.0738354
116,0.0739425
117,0.0740472
118,0.0741488
119,0.0742444
120,0.0743358
121,0.0744269
122,0.074519
123,0.0746073
124,0.0746896
125,0.0747725
126,0.074858
127,0.0749436
128,0.0750358
129,0.0751297
130,0.0752189
131,0.0753036
132,0.0753882
133,0.0754725
134,0.0755574
135,0.0756351
136,0.0756977
137,0.0757778
138,0.0758766
139,0.0759545
140,0.0760311
141,0.076117
142,0.0761897
143,0.0762574
144,0.0763298
145,0.0764079
146,0.0764835
147,0.0765541
148,0.0766303
149,0.0767066
150,0.0767689
151,0.0768234
152,0.0768791
153,0.076947
154,0.0770186
155,0.0770971
156,0.0771807
157,0.0772442
158,0.0773024
159,0.077374
160,0.0774538
161,0.0775325
162,0.0776037
163,0.0776729
164,0.0777474
165,0.0778255
166,0.0779014
167,0.0779733
168,0.0780439
169,0.0781143
170,0.0781756
171,0.0782321
172,0.0782928
173,0.0783571
174,0.0784273
175,0.0784931
176,0.0785581
177,0.0786302
178,0.0787023
179,0.0787699
180,0.078824
181,0.0788687
182,0.0789138
183,0.0789639
184,0.0790239
185,0.0790877
186,0.0791554
187,0.0792308
188,0.0793038
189,0.0793643
190,0.0794185
191,0.0794776
192,0.0795451
193,0.0796182
194,0.0796741
195,0.0797102
196,0.079742
197,0.0797734
198,0.0797998
199,0.0798163
