2,0.957752
3,0.891996
4,0.849514
5,0.81347
6,0.76999
7,0.724648
8,0.682837
9,0.640572
10,0.598937
11,0.559764
12,0.524622
13,0.493215
14,0.466945
15,0.444013
16,0.422674
17,0.401332
18,0.379688
19,0.358304
20,0.339186
21,0.322482
22,0.307239
23,0.29185
24,0.275493
25,0.258331
26,0.242148
27,0.227347
28,0.213256
29,0.199869
30,0.187495
31,0.17499
32,0.162236
33,0.14935
34,0.136199
35,0.12349
36,0.111485
37,0.101022
38,0.0925
39,0.0855106
40,0.0776974
41,0.0684833
42,0.0590292
43,0.0511768
44,0.0455066
45,0.042829
46,0.0414254
47,0.0406313
48,0.0387298
49,0.036289
50,0.0335761
51,0.0311506
52,0.0303393
53,0.0309175
54,0.0319874
55,0.0327497
56,0.0317889
57,0.0304971
58,0.0295558
59,0.02836
60,0.0282534
61,0.027685
62,0.0280556
63,0.0282395
64,0.0278047
65,0.0274537
66,0.0277413
67,0.0275487
68,0.0269298
69,0.0265247
70,0.0272423
71,0.0275497
72,0.028043
73,0.0287066
74,0.0293373
75,0.030712
76,0.0324994
77,0.0347907
78,0.036807
79,0.0396613
80,0.0428284
81,0.0458002
82,0.0485618
83,0.0512404
84,0.0536656
85,0.0557265
86,0.0587412
87,0.0624381
88,0.0652559
89,0.0675458
90,0.0699517
91,0.0714273
92,0.0741333
93,0.0766024
94,0.0791295
95,0.0811834
96,0.0810456
97,0.081907
98,0.0805229
99,0.0837513
